5680,5362899,7413156
5681,5363730,7413264
5682,5363443,7412953
5683,5363771,7412635
5684,5363635,7412315
5685,5363729,7411765
5690,5366264,7416659
5691,5366160,7416552
5692,5367190,7415686
5693,5367020,7415624
5694,5366289,7415419
5695,5366511,7414889
5696,5366196,7414833
5697,5366006,7414741
5698,5366700,7414629
5699,5367712,7415266
5700,5368000,7415004
5701,5367881,7414310
5702,5369356,7414160
5703,5368764,7413685
5704,5370435,7413734
5705,5369400,7412907
5706,5371193,7413433
5707,5370445,7412823
5708,5369822,7412346
5710,5370378,7411244
5712,5370792,7411829
5713,5371036,7412062
5714,5371852,7412715
5715,5371826,7413006
5716,5372788,7413178
5718,5373305,7413415
5719,5372731,7413558
5720,5372973,7414291
5721,5373272,7415381
5722,5372055,7414564
5723,5372349,7415567
5724,5372451,7415901
5725,5370968,7414970
5726,5371243,7415901
5727,5370401,7415171
5728,5370697,7416087
5729,5370751,7416361
5730,5370874,7417024
5731,5368899,7416150
5732,5369128,7416857
5733,5369328,7417509
5734,5368912,7417128
5735,5373135,7415834
5736,5371368,7417270
5737,5372411,7417917
5738,5370348,7417684
5739,5370911,7418283
5740,5372122,7418707
5741,5370674,7418967
5742,5371874,7419391
5743,5371855,7419910
5744,5370331,7419997
5745,5369305,7420106
5746,5368813,7421186
5747,5368240,7421120
5748,5367362,7421325
5749,5366913,7420882
5750,5366071,7420986
5751,5365464,7420949
5752,5364909,7421299
5753,5363985,7422201
5754,5363936,7420747
5755,5364193,7420241
5756,5364851,7420163
5757,5364324,7419980
5758,5364758,7419805
5759,5364470,7419644
5760,5358790,7412395
5761,5359843,7411846
5762,5359982,7411906
5763,5360223,7411527
5764,5360505,7411109
5765,5360953,7410743
5766,5361256,7411114
5767,5361582,7411220
5768,5361603,7411373
5769,5361648,7411488
5770,5361790,7413425
5771,5361883,7413030
5772,5362123,7412407
5773,5362397,7412067
5774,5362938,7411784
5775,5362602,7411620
5776,5362337,7411556
5777,5362354,7411344
5778,5362708,7411133
5779,5362308,7411048
5780,5362733,7411004
5781,5362322,7410802
5782,5362864,7410725
5783,5362635,7410319
5784,5362164,7409839
5785,5361385,7409230
5786,5362271,7408653
5787,5362656,7409068
5789,5362771,7408362
5790,5363389,7410378
5791,5363607,7409972
5792,5363551,7410440
5793,5363744,7410076
5794,5364285,7409813
5795,5364136,7409745
5796,5364101,7409593
5797,5363917,7409654
5798,5363459,7409786
5799,5363211,7409506
5800,5363546,7409258
5801,5364120,7409237
5802,5364578,7409543
5803,5364530,7409657
5804,5364686,7409788
5805,5365389,7410382
5806,5365535,7410275
5807,5366119,7410088
5808,5366536,7409801
5809,5367155,7409916
5810,5362085,7414833
5811,5361886,7414811
5812,5361646,7414783
5813,5361452,7414763
5814,5361432,7414976
5815,5361382,7415279
5816,5361361,7415471
5817,5361559,7415494
5818,5361597,7415218
5819,5361620,7415001
5820,5361864,7415045
5821,5361831,7415249
5822,5361810,7415400
5823,5362000,7415436
5824,5362065,7415268
5825,5362071,7415136
5826,5360814,7415656
5827,5360614,7415503
5828,5360729,7415473
5829,5360915,7414901
5830,5362191,7414439
5831,5361931,7414404
5832,5361679,7414379
5833,5361482,7414351
5834,5361288,7414334
5835,5362200,7414226
5836,5361965,7414195
5837,5361705,7414179
5838,5361496,7414146
5839,5361314,7414125
5840,5361984,7413981
5841,5361733,7413952
5842,5361524,7413922
5843,5361341,7413904
5844,5362008,7413701
5845,5361752,7413756
5846,5361546,7413771
5847,5361042,7413890
5848,5360961,7413857
5849,5360877,7413807
5850,5360786,7413770
5851,5360843,7414240
5852,5360813,7414139
5853,5360656,7414227
5854,5360633,7414088
5855,5360969,7413687
5856,5361102,7413431
5858,5360924,7413156
5857,5360877,7413307
5859,5360310,7413286
5860,5369289,7410497
5861,5370918,7410776
5862,5371351,7411138
5863,5372297,7411885
5864,5372649,7411276
5865,5371471,7410317
5866,5374163,7411148
5867,5372041,7409780
5868,5373155,7410691
5869,5373714,7410044
5870,5372722,7409236
5871,5373255,7408527
5872,5373517,7408763
5873,5374200,7409283
5874,5373056,7408153
5875,5372267,7408164
5876,5372335,7408352
5877,5372550,7408472
5878,5371956,7408757
5879,5371841,7408586
5880,5371752,7408470
5881,5371290,7408966
5882,5371427,7409166
5883,5371650,7409461
5884,5371099,7409388
5885,5370925,7409159
5886,5370490,7409548
5887,5370295,7409711
5888,5370029,7410058
5889,5370008,7409982
5890,5369982,7409866
5891,5369399,7410199
5892,5369328,7410085
5893,5369997,7409720
5894,5369969,7409546
5895,5367998,7409620
5896,5367636,7409601
5897,5366996,7409570
5898,5366280,7409368
5899,5366440,7409251
5900,5366758,7409051
5416,5363650,7418856
5418,5364192,7418773
5439,5364583,7418768
5901,5355791,7411495
5902,5356598,7411432
5903,5356544,7411051
5904,5356441,7410246
5905,5355558,7410183
5906,5356344,7409472
5907,5357946,7411702
5908,5357890,7410882
5909,5357791,7410064
5910,5357697,7409236
5911,5357637,7408407
5912,5359961,7410614
5913,5359860,7409739
5914,5359782,7409034
5915,5359655,7408051
5916,5360267,7409941
5917,5360702,7409661
5918,5360669,7409226
5919,5360120,7408656
5920,5360964,7408859
5921,5361822,7408238
5922,5362255,7407851
5923,5363164,7407729
5924,5364107,7408529
5925,5365319,7408219
5926,5365585,7408165
5927,5365896,7408069
5928,5366277,7407994
5929,5366236,7407668
5930,5365839,7407740
5931,5366199,7407474
5932,5365504,7407567
5933,5366190,7407346
5934,5365210,7407509
5935,5364289,7407720
5936,5366172,7407141
5937,5365101,7407299
5938,5364094,7407439
5939,5364013,7406749
5940,5364895,7406636
5941,5366074,7406470
5942,5366018,7406034
5943,5365953,7405504
5944,5364405,7405707
5945,5363473,7405856
5946,5361978,7406043
5947,5361874,7405321
5948,5360311,7406312
5949,5360026,7405512
5950,5360150,7404666
5951,5361758,7404490
5952,5363056,7404868
5953,5364241,7404692
5954,5363827,7404221
5955,5365802,7404490
5956,5365740,7403974
5957,5365679,7403421
5958,5365591,7402923
5959,5364836,7403588
5960,5366357,7408465
5961,5367527,7408338
5962,5368050,7407258
5963,5367968,7406221
5964,5367059,7406317
5965,5366824,7405401
5966,5368205,7405192
5967,5366700,7404364
5968,5367169,7403551
5969,5366675,7403229
5970,5366447,7402773
5971,5366625,7408678
5972,5366968,7408601
5973,5367352,7408476
5974,5368320,7409248
5975,5368703,7408877
5976,5369483,7407509
5977,5369017,7406536
5978,5369621,7406594
5979,5370022,7405588
5980,5369922,7404832
5981,5370620,7403539
5982,5370320,7402742
5983,5367911,7401694
5984,5369507,7401979
5985,5371057,7401801
5986,5371780,7402573
5987,5372550,7403288
5988,5371537,7403464
5989,5371742,7405476
5990,5372114,7405452
5991,5372622,7406053
5992,5372280,7407169
5993,5370282,7406562
5994,5370413,7407729
5996,5369785,7407832
5997,5369870,7408807
5998,5370533,7408984
5999,5371858,7407819
5404,5363128,7423006
5429,5363178,7424213
5441,5367017,7423123
5409,5365528,7423312
5431,5361564,7420829
5428,5359049,7420726
5500,5361617,7420157
5041,5359347,7415800
5078,5354913,7412713
5073,5354639,7410948
5111,5355349,7417849
5119,5355989,7417354
5117,5356754,7417703
5115,5356876,7418987
5082,5356985,7420197
5432,5351880,7414370
5433,5350571,7414708
5435,5349028,7414729
5618,5348269,7415781
5426,5346854,7415706
5413,5355251,7406696
5042,5354831,7406105
5083,5354368,7405371
5015,5357458,7404978
5059,5357547,7405764
5711,5374803,7409429
5502,5363119,7423490
5503,5363767,7423169
5504,5364357,7422200
5505,5365329,7421936
5506,5366069,7421718
5507,5366769,7422749
5508,5368057,7422178
5509,5369237,7421755
5510,5369748,7422192
5511,5364641,7419285
5512,5365227,7418699
5513,5365348,7419567
5514,5366206,7419554
5515,5366968,7419484
5516,5367656,7419068
5517,5368738,7418405
5518,5368631,7417902
5519,5368239,7416620
5520,5368112,7415743
5236,5363347,7413376
5452,5361429,7413179
5453,5361512,7413130
5454,5361659,7413103
5456,5361755,7413062
5457,5361817,7413082
5455,5361394,7412994
5458,5363780,7415064
5459,5363764,7415208
5337,5361690,7413019
5338,5361590,7413016
5461,5367395,7411954
5462,5368569,7410442
5463,5366768,7411664
5464,5369251,7410444
5465,5369136,7410405
5466,5369009,7410364
5467,5368733,7410370
5468,5363888,7414882
1765,5368564,7427184
1766,5368713,7427360
1767,5369710,7427338
1768,5369880,7427692
1769,5367453,7424962
1770,5367080,7424477
1780,5366890,7424118
1781,5366856,7423861
1782,5367065,7424227
1783,5365724,7424293
1784,5366479,7424413
1785,5366211,7424171
1786,5371464,7426972
1787,5372100,7427165
1789,5369235,7427388
1790,5369652,7424833
1791,5369190,7424789
1792,5368732,7424750
1793,5370044,7424828
1794,5370602,7424783
1795,5369600,7424209
1796,5368985,7424160
1797,5368396,7424108
1798,5367979,7423573
1799,5368603,7423636
1800,5369069,7423681
1802,5369545,7423231
1803,5368992,7423185
1804,5368518,7423139
1805,5367998,7423104
1806,5367526,7423071
1807,5366960,7423120
1808,5369885,7423210
1809,5370257,7423178
1810,5366597,7423423
1811,5366221,7423503
1812,5365860,7423571
1813,5365477,7423653
1814,5364191,7423920
1815,5364125,7422629
1817,5365417,7422557
1818,5366165,7421886
1819,5366240,7422502
1821,5368303,7422769
1822,5368651,7422715
1823,5369024,7422563
1824,5369138,7422296
1825,5369412,7421984
1826,5369568,7422612
1827,5369659,7422731
1828,5369710,7422464
1830,5367271,7422544
